Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Location,Price
71946.60642,12.01711515,8.155694822,2.882583779,15561.36635,"Florida, Miami",533570.2898
72773.82954,14.8012835,5.743489477,2.940680956,17314.96992,"California, Los Angeles",426821.6699
118257.6535,2.292531181,6.00074777,3.7229679,42135.10286,"Florida, Orlando",840399.3694
54471.35211,29.14662665,8.470273064,5.712580884,27579.67466,"Florida, Miami",1020207.286
103932.6377,21.76582855,6.48311907,4.087139067,15883.43969,"New York, Brooklyn",1089604.428
66735.41713,10.37262789,6.721269547,2.768390581,14011.87868,"California, San Francisco",1047503.667
98469.62766,10.24222046,8.782490624,3.064350943,21917.61835,"Florida, Miami",1190276.458
73600.88034,14.00773393,8.433631916,3.536060119,41920.62075,"New York, Manhattan",1761637.78
86268.78105,19.16109986,4.847333544,4.493035903,24578.39392,"California, San Francisco",1374054.247
106608.9419,5.244818931,6.36607515,3.760132612,16395.89441,"Illinois, Chicago",329385.6406
104333.2452,6.478964599,8.856481137,3.569779377,26164.64726,"New York, Brooklyn",594018.873
109313.8547,25.9236029,5.861831491,4.258914402,32212.46229,"California, San Diego",893214.6977
44769.38603,8.431392793,5.857865543,2.96733998,11183.36735,"Texas, Austin",1913374.305
95364.04424,12.02565494,4.975151159,2.31561309,35105.67206,"California, San Francisco",432734.9757
51198.99014,26.26688368,4.571615571,2.097657259,25804.03012,"Florida, Orlando",1507202.746
73265.48544,20.23128705,7.701523954,3.005036654,10389.03501,"California, Los Angeles",356258.324
83887.0732,10.9096445,7.850152344,2.366368137,36955.57596,"California, San Diego",916313.1873
72219.15878,20.82728683,8.845064818,3.345362554,38495.50542,"New York, Brooklyn",1609252.898
81568.93406,1.570813246,7.867091055,5.091734161,35153.59154,"Florida, Miami",884679.8719
119722.1047,22.33363714,5.21676247,4.865177322,23677.2087,"Illinois, Chicago",1031479.502
50817.3851,15.12346517,4.200582891,4.443710491,31184.19416,"Texas, Austin",1839017.698
94036.48363,24.58228227,8.927186922,5.410000976,25486.30825,"Illinois, Chicago",412487.4552
71680.07731,28.68449191,5.702253478,3.128270498,38024.86921,"New York, Manhattan",1197025.953
50640.78391,27.84786794,5.559857712,5.540215012,33343.20745,"New York, Manhattan",922603.8496
52698.94107,27.36868626,8.529776049,3.596956679,13271.96455,"Texas, Houston",1938479.842
115941.8485,15.85292872,6.925499493,3.603573273,35723.74233,"New York, Brooklyn",1649272.71
110368.1197,11.44412131,5.074355869,3.621406455,37489.53657,"Florida, Miami",507530.5215
112563.3568,14.48602442,8.445481214,2.392377465,24828.08722,"Texas, Austin",1876596.586
119322.6221,21.0069841,8.966804275,5.901961993,45031.43124,"California, Los Angeles",659062.6057
56665.2312,26.63593553,4.433392806,2.554027111,43720.57419,"Texas, Austin",444189.994
68435.14699,7.002602787,8.311258142,3.363542898,17006.66096,"California, San Diego",1220708.576
93537.52239,27.6276016,5.952578488,3.277201281,46170.65234,"Texas, Houston",1552273.669
78704.20319,24.64022673,6.620362233,2.298717731,27634.89486,"Texas, Austin",1517286.512
73471.16267,29.38682444,8.574079879,2.60904052,38949.98611,"New York, Manhattan",1207895.317
68624.89995,26.52730143,8.866895979,2.179433345,42563.88028,"California, Los Angeles",1137653.707
87502.45056,9.118182561,5.310819552,3.169617974,30204.49684,"California, San Francisco",1948224.625
86047.47429,4.072721429,5.064253855,5.466627696,25964.07757,"California, San Diego",1694950.031
52916.62673,4.254991088,4.402582793,3.357768823,46618.05474,"Florida, Miami",1487688.065
77739.187,9.445476239,6.808989263,2.494767328,19234.14212,"California, San Diego",631859.4881
84277.7421,18.811328,4.068021977,4.582775474,20278.80311,"Florida, Miami",1693610.175
85622.9551,24.32528946,6.059491488,5.986403648,24464.81256,"California, San Diego",1574627.264
56808.57543,27.0782589,4.366920083,2.929295158,44378.63112,"New York, Manhattan",1986445.22
99381.71138,19.08884815,6.026128915,3.118284021,47551.53057,"California, Los Angeles",526091.6835
42015.92759,1.16330807,4.199660946,5.887388217,18802.70859,"California, Los Angeles",1516002.173
68386.54844,6.403186519,8.176086303,2.71510515,44554.80591,"Texas, Houston",1964441.428
102417.0119,3.892059912,5.04869497,4.04485627,20328.11838,"New York, Manhattan",1086408.146
85111.43368,11.53640979,5.641543552,2.958608532,48825.64987,"Florida, Miami",1546797.754
60892.9946,15.53917882,8.350239983,5.729407592,33896.31568,"New York, Brooklyn",1958130.106
95596.24955,2.258518179,7.731330307,5.926084058,10283.4587,"Texas, Houston",1230724.32
85391.27553,11.1058613,5.095191808,5.258791384,11365.19616,"New York, Brooklyn",1488370.711
103699.4888,6.196210564,4.359497093,3.259135263,15899.38123,"Florida, Miami",334144.177
98802.0149,19.76503482,7.578368884,3.613949901,17502.92631,"New York, Manhattan",1183430.68
88808.63376,14.46389871,5.953512753,2.969222735,40704.76491,"Texas, Austin",734860.6903
79054.21402,15.36421176,7.830399996,5.563031868,18910.63506,"Florida, Orlando",523115.892
50654.57005,13.40306185,6.226473862,5.658233111,48765.6648,"California, Los Angeles",1504616.744
60906.64143,28.7245716,5.730012065,3.675482649,35444.48229,"New York, Manhattan",366452.1311
73527.95783,7.227318629,6.256027041,4.62613228,37700.70037,"California, San Diego",1838270.758
87943.94296,15.98326354,7.742794928,2.662212719,18712.66077,"Texas, Austin",1180215.222
81096.62842,22.34450368,8.511101433,3.739743601,45708.25256,"New York, Brooklyn",1401991.196
63054.76208,17.14848798,4.248835983,4.525996427,36712.58291,"Illinois, Chicago",730839.1585
40517.14862,27.94160569,6.620557706,3.541612474,44576.22497,"Florida, Orlando",609728.1318
79699.13775,11.96108231,4.164177145,3.430398103,48259.24389,"Texas, Austin",714381.1559
62850.07908,14.44659837,6.342047725,2.003995969,15025.63908,"California, San Diego",694898.0847
98768.66406,3.567147141,8.426414145,5.217173855,13863.48921,"Texas, Austin",1769652.768
41915.70122,18.66097422,5.807951332,5.557350448,42136.31306,"Florida, Orlando",1638476.982
86786.2249,9.358147085,8.662252105,5.877854118,44645.04236,"Florida, Miami",1749652.108
115317.939,5.648962146,7.153042358,4.87708554,33350.45684,"Florida, Orlando",1549282.474
53952.74137,16.79140749,8.670776719,4.195169249,24640.02191,"Illinois, Chicago",1394035.614
77731.95926,16.43699764,7.785833127,3.077138079,36105.18544,"Illinois, Chicago",1197386.973
47313.75935,3.200277595,4.517175833,5.997197904,22226.5629,"California, San Diego",751319.1048
90054.55298,21.24824815,5.155756838,4.359011418,19535.42769,"Texas, Houston",1499117.028
84042.53445,19.08939353,5.970852273,4.724616289,29525.80838,"Texas, Austin",532193.4889
72589.24194,6.4815012,4.85053441,4.729624648,18646.1531,"New York, Brooklyn",1168804.624
81710.16172,14.613611,6.474558024,5.381007183,29348.14433,"California, San Diego",631967.1065
111725.9727,21.88936458,6.356840779,2.038690155,48264.26022,"Florida, Miami",1158090.818
55703.54418,16.35363648,8.78129599,2.880987762,43591.36142,"Florida, Miami",799642.6019
41805.16094,12.46918321,6.168639414,4.662136001,47665.23678,"Texas, Houston",390915.4382
108933.1908,10.34781528,7.928134021,5.580582947,42253.15899,"Texas, Austin",1156305.322
86169.36659,18.70142213,8.709552724,4.741355128,24190.03744,"Texas, Austin",609111.3548
111252.6764,28.23415225,8.384944155,3.653965166,42481.80954,"California, San Francisco",573963.5554
87755.61787,20.48060037,5.043338123,3.446221983,46916.62974,"California, San Diego",953422.0261
104812.8872,3.167631205,6.480149471,4.951792033,47881.43151,"New York, Brooklyn",915038.1684
74373.86907,14.35986423,5.738698911,4.964950789,37327.91403,"California, San Francisco",1773828.372
99988.7945,26.83389981,5.999293476,4.42823197,18454.66575,"Florida, Orlando",1259882.939
113043.3174,3.739410348,5.804034131,3.165868096,11589.16613,"California, San Francisco",1752764.628
85769.8371,29.67739565,8.131796051,5.700619274,15888.00913,"California, San Francisco",549620.612
54462.81204,28.52301242,6.260695276,4.207519768,48621.87672,"California, Los Angeles",907427.4591
61503.8092,3.269959941,6.618471661,5.161969425,28483.87297,"California, Los Angeles",1244060.35
55891.56615,28.06898629,8.912236785,2.857233049,44199.44059,"California, San Francisco",560317.718
59748.56221,11.53084512,4.299896361,3.376163154,28601.76614,"California, Los Angeles",517697.0128
64513.23595,25.49656585,6.439788199,5.498318066,36432.70334,"Illinois, Chicago",1424382.717
84410.70294,13.13311679,7.870308535,2.20042812,10965.63108,"California, Los Angeles",1411517.75
87039.33036,13.78479827,4.755809791,4.049261245,19994.59771,"New York, Manhattan",698069.7289
74119.97978,19.39304964,7.057657973,3.926821919,27450.7712,"Florida, Miami",686110.0442
89233.66239,23.45984516,5.197323898,5.004920756,35225.24189,"New York, Manhattan",1567257.825
46525.99405,1.979885377,8.337020566,3.127575082,16860.84752,"California, San Diego",498879.327
47023.05896,18.20152387,5.635498327,2.876267287,40582.05857,"California, San Francisco",1869547.944
53746.35683,6.415256829,5.645314085,5.704531355,24576.18825,"Florida, Miami",1904355.486
81446.19984,11.03253602,6.990969393,4.286838608,42697.41077,"Illinois, Chicago",1780686.949
57119.5743,11.09109132,4.917814541,2.418758273,13918.76362,"California, San Francisco",658151.4083
62662.75228,14.60274987,5.424443195,2.772144649,37190.26351,"California, San Diego",328562.9746
72025.02689,10.68995594,6.083159251,5.995304238,21733.13333,"Texas, Houston",1892374.431
104949.2899,4.113472435,5.768189316,2.782435985,41815.32696,"California, San Diego",884752.1065
41108.97087,5.223233417,6.62438609,4.441902045,26086.81708,"Florida, Miami",827697.4505
91950.30562,1.969701581,6.99820072,3.680512316,36613.98529,"California, San Diego",744851.8863
93510.12248,14.63722347,6.833337269,5.542396379,47372.21075,"California, San Francisco",715711.4942
103892.4624,28.67898315,7.27084156,5.020674369,10825.06528,"California, Los Angeles",1548740.594
114620.2351,4.354581486,5.538747583,4.387805585,10444.67129,"New York, Manhattan",1843419.168
41611.02792,28.4416703,4.632131136,2.042955927,40811.17009,"Illinois, Chicago",1636295.822
52302.69644,22.26748393,7.804037707,5.51918083,35855.72206,"New York, Brooklyn",1445983.542
110893.7035,19.48746529,8.253901913,3.778669883,21719.18882,"Florida, Miami",789187.8568
76681.48497,19.7130549,5.285031161,5.726310612,29775.86811,"Florida, Orlando",1229837.908
85167.25111,24.9751018,6.035459781,3.982156051,11677.42662,"Illinois, Chicago",702844.1935
93042.1763,4.100676067,6.492846085,4.776897957,17697.82421,"Texas, Austin",489562.0772
94325.32836,15.63787538,6.666634214,2.277170598,26979.85498,"Florida, Miami",504498.0361
114539.2323,21.21564301,7.297450855,4.980606614,43361.77665,"New York, Brooklyn",1326407.479
119755.9534,18.01779291,4.208016167,3.351984125,29186.68731,"Texas, Houston",365415.4199
97612.59687,25.15059306,7.607385414,3.405436057,33454.50018,"Florida, Orlando",1954532.643
62977.69674,3.095879561,4.309855035,2.474623379,44950.15168,"New York, Manhattan",1992292.988
110380.1922,21.03033015,6.341442838,2.587428595,22352.75654,"New York, Brooklyn",554021.9751
43937.67316,16.48680418,8.138355678,2.743036225,38027.97284,"Illinois, Chicago",1026414.096
58486.46823,11.99566506,6.256076566,3.312824674,44466.69035,"California, San Francisco",1605729.232
111790.8574,10.86797448,4.745448744,5.567879651,18104.62803,"California, San Diego",1923613.606
60495.32116,19.00414635,8.925169225,3.473040953,24259.12661,"California, San Francisco",1815245.997
57652.08477,26.83886586,8.44642731,4.897450826,49192.40696,"Texas, Houston",733083.8126
51050.02345,15.38910186,7.856568166,2.330990016,49328.74259,"California, San Francisco",444834.7875
108728.9406,24.91697176,6.057558014,4.364395197,18929.19721,"Florida, Miami",790839.9133
80004.66074,12.66253507,4.919228634,3.927564925,12657.83356,"Texas, Houston",1043303.653
93991.45624,3.969439421,8.707055907,5.911831788,20836.86445,"California, San Francisco",911895.1393
59125.31073,2.783666357,6.661755633,5.38483108,25909.27829,"California, San Francisco",1615577.509
100643.2337,2.488696768,8.261777302,3.81931909,27640.22404,"Texas, Houston",738239.4094
100800.4436,12.02435412,5.710475029,5.100571056,34752.25229,"Texas, Austin",1759683.097
65007.84199,10.77989477,5.676441585,2.772154965,45980.11041,"Texas, Houston",683578.5269
72854.61064,21.82017369,8.927702403,4.24934531,23213.92048,"Texas, Houston",914298.4764
56775.22219,22.54182355,6.609165242,2.298476222,43999.38142,"California, San Diego",1061275.415
118124.8819,2.474765096,4.703477119,3.392356129,13739.15684,"California, Los Angeles",795070.8423
91648.20616,7.412574624,5.09837339,2.903448726,11674.98796,"California, San Diego",1602832.803
114763.5105,8.953593655,6.409721397,4.875639261,30161.80732,"California, San Diego",996230.2594
64270.84349,16.88074754,4.212354552,3.960362765,12386.48893,"Texas, Houston",1807943.815
102551.273,5.190941493,6.312669927,5.004281915,25699.59205,"Illinois, Chicago",1938100.72
101268.6915,4.884295363,6.09470421,4.061181751,45871.12467,"New York, Manhattan",1761672.159
95332.45215,28.36987779,7.896681327,2.345937769,19659.32145,"California, San Diego",1188462.793
117251.118,24.32188431,5.774709822,4.941470599,38239.031,"New York, Manhattan",1166674.284
71484.42689,6.238992161,8.912743808,5.332917056,22094.6157,"California, San Diego",666983.5004
50457.38589,12.79046643,4.903849597,5.614124904,11796.80221,"Florida, Miami",1306872.026
93736.70874,11.31303798,6.954933425,4.287967781,32267.62326,"Florida, Orlando",1919633.733
98344.78404,23.93911815,4.448496485,5.014341436,43394.13962,"Illinois, Chicago",437031.097
86004.84588,15.79617458,7.66931992,5.008177348,26378.73793,"New York, Manhattan",1579177.604
56545.43145,4.707642373,8.97376844,2.622999039,34691.75306,"New York, Manhattan",1778217.242
80356.47533,22.43076983,8.095693189,2.65688275,46000.94391,"Florida, Miami",1977395.924
64975.17893,12.50975137,6.778517704,2.283542023,41587.78051,"Illinois, Chicago",869088.1168
74197.32225,8.624803181,6.423706787,3.279654541,17755.05598,"Texas, Austin",904476.0486
91617.48607,11.88946004,8.175149806,3.894034351,39335.35837,"New York, Brooklyn",690617.9108
99617.17942,15.43494034,8.679870424,5.991591411,30075.72101,"Florida, Orlando",1641408.164
58577.97527,10.95034998,8.946032629,3.723973368,39838.67232,"Texas, Austin",538067.3208
72426.02885,8.015267405,5.982696138,4.904970354,29780.62202,"California, San Diego",755203.8342
61532.92568,12.55655884,8.954587374,4.773588105,15118.32656,"Texas, Houston",801946.0082
55890.52911,1.556014412,4.779631261,2.817927801,32796.37787,"New York, Brooklyn",937382.0518
102670.9776,23.40243754,5.26774888,2.234028606,29685.3597,"California, San Diego",1016830.336
112740.2156,5.957401913,4.445080624,4.184027006,30716.86935,"Florida, Miami",1250342.44
69618.57485,2.273233795,5.358692582,4.801222369,45156.09815,"Florida, Miami",1912234.647
100102.3139,19.95726209,7.839687758,5.993007161,45793.48187,"Texas, Houston",720375.5709
111759.6231,23.44414774,8.264621791,3.434444209,28141.48427,"Florida, Orlando",1624675.001
107689.9368,24.60104482,7.894463226,5.585458248,28229.28165,"California, San Francisco",1449863.491
54625.07108,15.3117663,7.155328891,3.527729823,30607.47835,"Illinois, Chicago",497285.3906
116503.3505,6.955677356,6.569832563,4.757646834,30783.57113,"Florida, Miami",1677640.477
70134.11523,22.37960264,7.543521446,4.393011722,48015.48577,"Texas, Austin",454040.0254
67139.25289,21.29167924,5.954167746,2.211915173,35976.0187,"California, San Diego",1556174.59
44994.50618,8.141851289,8.206541757,2.313553708,21098.2798,"Illinois, Chicago",1516837.467
78893.89233,27.19882492,7.38595047,2.083056359,31261.47188,"Illinois, Chicago",1471983.165
48721.08925,4.026772284,7.489023492,3.483336338,35088.94332,"Texas, Austin",770376.9839
59883.18567,29.49795895,6.679679966,4.983204195,35590.86884,"Florida, Miami",1274723.882
65355.40974,25.94718652,8.426144921,2.691021576,33410.16905,"Florida, Miami",1594682.244
104706.1059,20.94906072,5.260073668,4.423411874,17109.44618,"New York, Manhattan",1383906.306
110039.092,28.22374676,5.905738267,3.15531112,11343.72756,"California, Los Angeles",1667319.725
64197.3054,21.94702388,7.888212848,5.187970496,23513.72209,"New York, Manhattan",1469400.02
108695.8497,6.523252914,6.463744481,5.193584596,27100.88618,"New York, Manhattan",766564.8098
108578.475,13.82252801,8.446070067,5.10165806,12472.16958,"Florida, Miami",560196.1262
